-31.02	3.56827E17	2.31136E16
-30.96	3.55311E17	2.55358E16
-30.9	3.54816E17	2.3129E16
-30.84	3.57832E17	2.16307E16
-30.78	3.63003E17	3.09048E16
-30.72	3.62776E17	2.93122E16
-30.66	3.64103E17	2.63602E16
-30.6	3.6168E17	2.61116E16
-30.54	3.64607E17	2.53677E16
-30.48	3.67472E17	2.88718E16
-30.42	3.66246E17	2.19169E16
-30.36	3.62291E17	2.49314E16
-30.3	3.59821E17	2.37285E16
-30.24	3.58323E17	2.02744E16
-30.18	3.58039E17	2.22247E16
-30.12	3.57072E17	2.31784E16
-30.06	3.57405E17	2.24271E16
-30	3.56638E17	2.37443E16
-29.94	3.54942E17	2.3027E16
-29.88	3.55863E17	2.18626E16
-29.82	3.55626E17	2.33708E16
-29.76	3.56241E17	2.23679E16
-29.7	3.55785E17	2.36733E16
-29.64	3.53591E17	2.37717E16
-29.58	3.55093E17	2.46683E16
-29.52	3.55497E17	2.27705E16
-29.46	3.56213E17	2.31132E16
-29.4	3.57002E17	2.19192E16
-29.34	3.55515E17	2.29385E16
-29.28	3.55683E17	2.21424E16
-29.22	3.5522E17	2.4428E16
-29.16	3.56327E17	2.38732E16
-29.1	3.55039E17	2.09206E16
-29.04	3.53436E17	2.25782E16
-28.98	3.53908E17	2.01542E16
-28.92	3.53267E17	1.78762E16
-28.86	3.51583E17	1.95289E16
-28.8	3.50603E17	2.15296E16
-28.74	3.50437E17	1.99756E16
-28.68	3.51497E17	2.03097E16
-28.62	3.5078E17	2.2145E16
-28.56	3.51899E17	2.26008E16
-28.5	3.53264E17	2.2436E16
-28.44	3.52441E17	2.38341E16
-28.38	3.50867E17	2.27753E16
-28.32	3.51418E17	2.30124E16
-28.26	3.53044E17	2.19996E16
-28.2	3.53911E17	2.23126E16
-28.14	3.54193E17	1.95528E16
-28.08	3.53295E17	1.72771E16
-28.02	3.54041E17	1.68539E16
-27.96	3.54349E17	1.64356E16
-27.9	3.54386E17	1.64441E16
-27.84	3.53129E17	1.84753E16
-27.78	3.5132E17	1.96392E16
-27.72	3.53461E17	1.89134E16
-27.66	3.52253E17	1.75049E16
-27.6	3.5238E17	1.64686E16
-27.54	3.51766E17	1.82811E16
-27.48	3.52063E17	1.60295E16
-27.42	3.54967E17	1.40245E16
-27.36	3.55159E17	1.56258E16
-27.3	3.5657E17	1.76956E16
-27.24	3.56352E17	1.6694E16
-27.18	3.5736E17	1.62746E16
-27.12	3.56069E17	1.73117E16
-27.06	3.5429E17	1.79762E16
-27	3.55245E17	1.90938E16
-26.94	3.54318E17	1.90349E16
-26.88	3.556E17	2.05628E16
-26.82	3.55968E17	1.77826E16
-26.76	3.57686E17	1.66826E16
-26.7	3.56315E17	1.56668E16
-26.64	3.57316E17	1.61438E16
-26.58	3.57073E17	1.63895E16
-26.52	3.57125E17	1.68453E16
-26.46	3.56491E17	1.86642E16
-26.4	3.56782E17	1.68507E16
-26.34	3.55871E17	1.5645E16
-26.28	3.56969E17	1.54839E16
-26.22	3.5731E17	1.56309E16
-26.16	3.58584E17	1.78306E16
-26.1	3.56916E17	1.83863E16
-26.04	3.57061E17	1.83962E16
-25.98	3.57648E17	1.80826E16
-25.92	3.5662E17	1.84227E16
-25.86	3.57389E17	1.70167E16
-25.8	3.55796E17	1.5385E16
-25.74	3.54717E17	1.51617E16
-25.68	3.56925E17	1.51164E16
-25.62	3.58543E17	1.53347E16
-25.56	3.57064E17	1.59428E16
-25.5	3.57223E17	1.72305E16
-25.44	3.56978E17	1.65449E16
-25.38	3.5708E17	1.80093E16
-25.32	3.54336E17	1.72226E16
-25.26	3.54003E17	1.67062E16
-25.2	3.5453E17	1.75825E16
-25.14	3.55696E17	1.49285E16
-25.08	3.55773E17	1.6291E16
-25.02	3.56024E17	1.82819E16
-24.96	3.55532E17	1.8464E16
-24.9	3.55229E17	1.72976E16
-24.84	3.55782E17	1.62817E16
-24.78	3.56418E17	1.77443E16
-24.72	3.57407E17	1.9099E16
-24.66	3.57895E17	1.96601E16
-24.6	3.57318E17	1.92798E16
-24.54	3.57828E17	1.8287E16
-24.48	3.59619E17	1.81081E16
-24.42	3.59081E17	1.61555E16
-24.36	3.57493E17	1.69015E16
-24.3	3.56583E17	1.63608E16
-24.24	3.57806E17	1.61378E16
-24.18	3.59329E17	1.66049E16
-24.12	3.58677E17	1.856E16
-24.06	3.5926E17	1.95402E16
-24	3.57771E17	1.81934E16
-23.94	3.5664E17	1.82206E16
-23.88	3.58276E17	1.89042E16
-23.82	3.57849E17	1.72674E16
-23.76	3.58088E17	1.58978E16
-23.7	3.58096E17	1.47027E16
-23.64	3.60388E17	1.61464E16
-23.58	3.61366E17	1.48111E16
-23.52	3.63393E17	1.58363E16
-23.46	3.63067E17	1.49762E16
-23.4	3.62637E17	1.55266E16
-23.34	3.62113E17	1.70828E16
-23.28	3.62813E17	1.5272E16
-23.22	3.62279E17	1.5728E16
-23.16	3.63385E17	1.58874E16
-23.1	3.6311E17	1.61911E16
-23.04	3.62857E17	1.68111E16
-22.98	3.61035E17	1.9215E16
-22.92	3.61679E17	1.83518E16
-22.86	3.62365E17	1.7899E16
-22.8	3.62149E17	1.69827E16
-22.74	3.63887E17	1.50113E16
-22.68	3.65845E17	1.58863E16
-22.62	3.6557E17	1.46014E16
-22.56	3.64975E17	1.70598E16
-22.5	3.66264E17	1.48813E16
-22.44	3.66121E17	1.58114E16
-22.38	3.6502E17	1.47674E16
-22.32	3.64704E17	1.54004E16
-22.26	3.64017E17	1.64278E16
-22.2	3.66051E17	1.67842E16
-22.14	3.66393E17	1.64598E16
-22.08	3.68587E17	1.67067E16
-22.02	3.67009E17	1.4506E16
-21.96	3.67228E17	1.77233E16
-21.9	3.68026E17	2.00555E16
-21.84	3.6944E17	1.90163E16
-21.78	3.68781E17	2.06975E16
-21.72	3.70412E17	1.81019E16
-21.66	3.72086E17	2.05165E16
-21.6	3.71968E17	1.90895E16
-21.54	3.70342E17	1.9471E16
-21.48	3.71601E17	1.83175E16
-21.42	3.72916E17	1.67463E16
-21.36	3.74568E17	1.57533E16
-21.3	3.74461E17	1.57673E16
-21.24	3.72824E17	1.54053E16
-21.18	3.74053E17	1.71461E16
-21.12	3.74368E17	1.59537E16
-21.06	3.76012E17	1.72703E16
-21	3.76744E17	1.70867E16
-20.94	3.7817E17	1.66829E16
-20.88	3.79128E17	1.66121E16
-20.82	3.79887E17	1.7385E16
-20.76	3.80765E17	1.98824E16
-20.7	3.80612E17	2.0618E16
-20.64	3.81725E17	1.7998E16
-20.58	3.80107E17	1.79872E16
-20.52	3.81039E17	1.90332E16
-20.46	3.82997E17	1.71226E16
-20.4	3.84287E17	1.65526E16
-20.34	3.83813E17	1.84705E16
-20.28	3.82859E17	2.00603E16
-20.22	3.8338E17	1.9097E16
-20.16	3.84085E17	1.82031E16
-20.1	3.83363E17	1.79193E16
-20.04	3.83317E17	1.75493E16
-19.98	3.8415E17	1.87773E16
-19.92	3.8334E17	1.72729E16
-19.86	3.85749E17	1.67244E16
-19.8	3.86587E17	1.67617E16
-19.74	3.88143E17	1.68785E16
-19.68	3.88307E17	1.83417E16
-19.62	3.87947E17	1.95301E16
-19.56	3.87947E17	1.82808E16
-19.5	3.89894E17	1.87383E16
-19.44	3.91288E17	1.98528E16
-19.38	3.93999E17	1.94266E16
-19.32	3.936E17	1.82672E16
-19.26	3.93946E17	1.75445E16
-19.2	3.9379E17	1.85739E16
-19.14	3.93658E17	1.899E16
-19.08	3.9503E17	1.65645E16
-19.02	3.95111E17	1.83256E16
-18.96	3.96085E17	1.72833E16
-18.9	3.98337E17	2.00345E16
-18.84	4.0024E17	1.7679E16
-18.78	4.01056E17	2.08737E16
-18.72	3.99886E17	2.00342E16
-18.66	4.00365E17	1.94968E16
-18.6	4.01456E17	1.78106E16
-18.54	4.03305E17	1.72485E16
-18.48	4.04771E17	2.09665E16
-18.42	4.05425E17	1.96371E16
-18.36	4.03585E17	1.83893E16
-18.3	4.05576E17	2.02103E16
-18.24	4.07664E17	1.78359E16
-18.18	4.07791E17	1.65025E16
-18.12	4.09463E17	2.01758E16
-18.06	4.09813E17	1.90283E16
-18	4.07856E17	1.95683E16
-17.94	4.07103E17	2.20167E16
-17.88	4.07791E17	2.04066E16
-17.82	4.0965E17	1.93576E16
-17.76	4.0907E17	2.0655E16
-17.7	4.09867E17	1.91065E16
-17.64	4.11275E17	1.97745E16
-17.58	4.10172E17	1.95042E16
-17.52	4.11103E17	1.82299E16
-17.46	4.12547E17	2.1575E16
-17.4	4.15504E17	2.19215E16
-17.34	4.14265E17	2.50386E16
-17.28	4.14768E17	2.54601E16
-17.22	4.13454E17	2.57485E16
-17.16	4.14453E17	2.53263E16
-17.1	4.17771E17	2.76205E16
-17.04	4.16648E17	2.84416E16
-16.98	4.1913E17	2.52841E16
-16.92	4.19806E17	2.66992E16
-16.86	4.20633E17	2.62412E16
-16.8	4.20931E17	2.43113E16
-16.74	4.23332E17	2.77504E16
-16.68	4.25574E17	2.74397E16
-16.62	4.2824E17	2.76279E16
-16.56	4.28304E17	2.99653E16
-16.5	4.28274E17	2.91457E16
-16.44	4.27793E17	2.7992E16
-16.38	4.28681E17	2.83494E16
-16.32	4.3278E17	3.00944E16
-16.26	4.39039E17	3.1298E16
-16.2	4.43222E17	3.22594E16
-16.14	4.49187E17	2.73612E16
-16.08	4.56891E17	3.01607E16
-16.02	4.64504E17	2.84581E16
-15.96	4.73291E17	3.51207E16
-15.9	4.76191E17	3.3799E16
-15.84	4.76196E17	4.07389E16
-15.78	4.77791E17	4.33781E16
-15.72	4.77826E17	4.01243E16
-15.66	4.73604E17	4.04526E16
-15.6	4.73787E17	3.52453E16
-15.54	4.76165E17	3.7155E16
-15.48	4.78317E17	3.21334E16
-15.42	4.74639E17	3.44866E16
-15.36	4.71235E17	3.34491E16
-15.3	4.73609E17	3.59669E16
-15.24	4.74543E17	4.29963E16
-15.18	4.74522E17	4.01734E16
-15.12	4.7347E17	3.7444E16
-15.06	4.76374E17	3.46259E16
-15	4.77474E17	3.60323E16
-14.94	4.7733E17	3.62034E16
-14.88	4.72339E17	3.22223E16
-14.82	4.73878E17	2.85303E16
-14.76	4.7037E17	2.73404E16
-14.7	4.69017E17	2.71616E16
-14.64	4.66222E17	2.16393E16
-14.58	4.66152E17	2.16919E16
-14.52	4.68843E17	2.69072E16
-14.46	4.70613E17	2.79988E16
-14.4	4.73161E17	2.6144E16
-14.34	4.752E17	2.44144E16
-14.28	4.77152E17	2.53895E16
-14.22	4.78574E17	2.62939E16
-14.16	4.81096E17	2.7113E16
-14.1	4.79622E17	2.55193E16
-14.04	4.8123E17	2.18734E16
-13.98	4.80383E17	2.30871E16
-13.92	4.83757E17	2.31682E16
-13.86	4.85091E17	2.4419E16
-13.8	4.88304E17	2.66698E16
-13.74	4.86065E17	2.92663E16
-13.68	4.87652E17	3.30762E16
-13.62	4.86783E17	3.04967E16
-13.56	4.86343E17	3.30708E16
-13.5	4.85987E17	2.63481E16
-13.44	4.86857E17	2.74292E16
-13.38	4.89104E17	2.8798E16
-13.32	4.89535E17	3.01169E16
-13.26	4.9007E17	2.84782E16
-13.2	4.92217E17	2.49178E16
-13.14	4.948E17	2.27626E16
-13.08	4.91752E17	2.6099E16
-13.02	4.94922E17	2.70854E16
-12.96	4.96113E17	2.64065E16
-12.9	4.96896E17	2.61196E16
-12.84	4.96739E17	2.57583E16
-12.78	4.96091E17	2.51458E16
-12.72	4.96622E17	2.47982E16
-12.66	4.94965E17	2.52413E16
-12.6	4.96226E17	2.31006E16
-12.54	4.96396E17	2.09247E16
-12.48	4.98261E17	2.25278E16
-12.42	5.00374E17	2.51766E16
-12.36	5.00217E17	2.6442E16
-12.3	5.001E17	2.42528E16
-12.24	4.98357E17	2.58181E16
-12.18	4.98539E17	2.42603E16
-12.12	4.99652E17	2.63514E16
-12.06	5.0153E17	2.67156E16
-12	5.02526E17	2.61477E16
-11.94	5.02417E17	2.68163E16
-11.88	5.0327E17	2.43425E16
-11.82	5.03296E17	2.31447E16
-11.76	5.03557E17	2.70864E16
-11.7	5.04852E17	2.85391E16
-11.64	5.07404E17	3.17356E16
-11.58	5.09026E17	2.9018E16
-11.52	5.10648E17	2.66738E16
-11.46	5.12087E17	2.8757E16
-11.4	5.1067E17	2.9485E16
-11.34	5.10013E17	2.81256E16
-11.28	5.10443E17	2.501E16
-11.22	5.11922E17	2.64494E16
-11.16	5.11213E17	2.31322E16
-11.1	5.11713E17	2.61168E16
-11.04	5.15813E17	2.40885E16
-10.98	5.16696E17	2.76396E16
-10.92	5.1877E17	2.60638E16
-10.86	5.18878E17	2.67301E16
-10.8	5.20539E17	2.81767E16
-10.74	5.19174E17	2.62708E16
-10.68	5.20017E17	2.51643E16
-10.62	5.20404E17	2.77703E16
-10.56	5.23761E17	2.83565E16
-10.5	5.24878E17	2.8636E16
-10.44	5.26639E17	2.98106E16
-10.38	5.26774E17	3.1064E16
-10.32	5.2833E17	3.1077E16
-10.26	5.28265E17	2.83528E16
-10.2	5.29874E17	3.01325E16
-10.14	5.3163E17	3.22018E16
-10.08	5.31035E17	3.05303E16
-10.02	5.31539E17	2.80345E16
-9.96	5.32504E17	3.35108E16
-9.9	5.34709E17	2.77112E16
-9.84	5.30357E17	2.9613E16
-9.78	5.32274E17	3.23226E16
-9.72	5.33978E17	2.87956E16
-9.66	5.34561E17	3.1969E16
-9.6	5.3273E17	3.4235E16
-9.54	5.35278E17	3.38118E16
-9.48	5.35578E17	3.46873E16
-9.42	5.3763E17	2.9896E16
-9.36	5.41035E17	3.3894E16
-9.3	5.42243E17	3.21133E16
-9.24	5.45835E17	3.19751E16
-9.18	5.48209E17	2.74383E16
-9.12	5.48652E17	2.86921E16
-9.06	5.49504E17	3.35321E16
-9	5.47543E17	2.79682E16
-8.94	5.49057E17	3.64687E16
-8.88	5.45204E17	3.7235E16
-8.82	5.41261E17	3.79078E16
-8.76	5.35596E17	3.33247E16
-8.7	5.36787E17	4.02886E16
-8.64	5.35148E17	3.81674E16
-8.58	5.35187E17	3.28245E16
-8.52	5.34409E17	3.4634E16
-8.46	5.31713E17	3.70791E16
-8.4	5.32196E17	4.14236E16
-8.34	5.32335E17	3.61975E16
-8.28	5.36335E17	3.3688E16
-8.22	5.31504E17	3.62708E16
-8.16	5.28909E17	3.41184E16
-8.1	5.28561E17	3.59009E16
-8.04	5.30583E17	3.60003E16
-7.98	5.394E17	2.75833E16
-7.92	5.33652E17	2.69072E16
-7.86	5.41569E17	2.65538E16
-7.8	5.39586E17	2.47061E16
-7.74	5.4454E17	2.5307E16
-7.68	5.60642E17	3.0205E16
-7.62	5.59372E17	2.65885E16
-7.56	5.53004E17	2.81803E16
-7.5	5.55331E17	2.90793E16
-7.44	5.48575E17	2.76687E16
-7.38	5.47689E17	2.80438E16
-7.32	5.45404E17	2.97274E16
-7.26	5.49257E17	2.9663E16
-7.2	5.54325E17	2.72704E16
-7.14	5.53056E17	2.67491E16
-7.08	5.54574E17	2.98174E16
-7.02	5.51327E17	2.79814E16
-6.96	5.52534E17	2.77281E16
-6.9	5.57653E17	2.51047E16
-6.84	5.60183E17	2.79069E16
-6.78	5.61096E17	2.60677E16
-6.72	5.55758E17	2.58775E16
-6.66	5.56291E17	2.22638E16
-6.6	5.56684E17	2.52026E16
-6.54	5.61155E17	2.6591E16
-6.48	5.66298E17	2.59123E16
-6.42	5.64969E17	2.44674E16
-6.36	5.64669E17	2.50581E16
-6.3	5.58429E17	2.99453E16
-6.24	5.60207E17	3.07403E16
-6.18	5.63077E17	2.54615E16
-6.12	5.607E17	2.85105E16
-6.06	5.53959E17	2.97458E16
-6	5.57115E17	2.75739E16
-5.94	5.55107E17	2.48144E16
-5.88	5.63626E17	2.82707E16
-5.82	5.69975E17	3.1208E16
-5.76	5.75409E17	2.67169E16
-5.7	5.80307E17	2.13282E16
-5.64	5.74474E17	2.05279E16
-5.58	5.7625E17	2.54998E16
-5.52	5.70813E17	2.62557E16
-5.46	5.73181E17	2.46325E16
-5.4	5.75544E17	2.52596E16
-5.34	5.72763E17	2.66929E16
-5.28	5.74051E17	2.86012E16
-5.22	5.68144E17	2.47652E16
-5.16	5.65399E17	2.54368E16
-5.1	5.73636E17	2.81323E16
-5.04	5.76604E17	2.86829E16
-4.98	5.73946E17	2.75034E16
-4.92	5.79966E17	2.63196E16
-4.86	5.83059E17	2.69066E16
-4.8	5.85545E17	2.76543E16
-4.74	5.76959E17	2.84634E16
-4.68	5.80869E17	2.95246E16
-4.62	5.85576E17	2.78649E16
-4.56	5.80249E17	2.52171E16
-4.5	5.88112E17	2.59615E16
-4.44	5.90322E17	2.76365E16
-4.38	5.90261E17	2.48751E16
-4.32	5.9142E17	2.69288E16
-4.26	5.8612E17	2.60652E16
-4.2	5.87755E17	2.80383E16
-4.14	5.85388E17	2.84101E16
-4.08	5.83877E17	3.09819E16
-4.02	5.7259E17	3.09322E16
-3.96	5.70309E17	3.0703E16
-3.9	5.79279E17	3.09288E16
-3.84	5.94492E17	3.08033E16
-3.78	6.06922E17	3.33104E16
-3.72	6.11265E17	3.71763E16
-3.66	6.11213E17	3.69502E16
-3.6	6.00624E17	3.19881E16
-3.54	5.84889E17	2.91125E16
-3.48	5.81067E17	2.93295E16
-3.42	5.89675E17	2.72035E16
-3.36	6.07119E17	2.79952E16
-3.3	6.07444E17	2.72107E16
-3.24	5.84322E17	2.30951E16
-3.18	5.83037E17	2.41957E16
-3.12	5.7434E17	2.7067E16
-3.06	5.75872E17	2.56522E16
-3	5.81411E17	2.29554E16
-2.94	5.80143E17	2.31281E16
-2.88	5.91126E17	2.64584E16
-2.82	5.967E17	2.43074E16
-2.76	6.00167E17	2.31115E16
-2.7	6.02217E17	2.97252E16
-2.64	6.09848E17	2.78897E16
-2.58	6.15404E17	2.65816E16
-2.52	6.07923E17	2.77716E16
-2.46	6.01235E17	2.68911E16
-2.4	6.11454E17	2.5978E16
-2.34	6.14694E17	2.48314E16
-2.28	6.15834E17	2.58126E16
-2.22	6.14966E17	2.5722E16
-2.16	6.17729E17	2.42671E16
-2.1	6.22731E17	2.63713E16
-2.04	6.15122E17	2.77736E16
-1.98	6.08568E17	2.48366E16
-1.92	6.11451E17	2.4765E16
-1.86	6.11558E17	3.00116E16
-1.8	6.1219E17	2.85818E16
-1.74	6.13044E17	2.98972E16
-1.68	6.24953E17	2.99781E16
-1.62	6.27865E17	3.08352E16
-1.56	6.21959E17	3.32132E16
-1.5	6.15485E17	3.48144E16
-1.44	6.17684E17	3.59883E16
-1.38	6.17199E17	3.13089E16
-1.32	6.18574E17	2.8786E16
-1.26	6.22531E17	3.44984E16
-1.2	6.3172E17	3.00556E16
-1.14	6.24693E17	3.03862E16
-1.08	6.20301E17	3.13659E16
-1.02	6.13113E17	2.68909E16
-0.96	6.18807E17	2.85503E16
-0.9	6.27518E17	2.78035E16
-0.84	6.3556E17	2.9533E16
-0.78	6.3139E17	2.652E16
-0.72	6.25623E17	2.54246E16
-0.66	6.22564E17	3.00761E16
-0.6	6.23186E17	3.29479E16
-0.54	6.18857E17	3.09341E16
-0.48	6.1517E17	3.23128E16
-0.42	6.19297E17	2.84231E16
-0.36	6.23507E17	3.26651E16
-0.3	6.26417E17	3.55604E16
-0.24	6.16748E17	3.07376E16
-0.18	6.07892E17	3.3487E16
-0.12	6.00551E17	3.49987E16
-0.06	6.1226E17	3.23949E16
0	6.07494E17	3.20105E16
0.06	6.12509E17	3.40513E16
0.12	6.25712E17	3.67736E16
0.18	6.17482E17	3.73832E16
0.24	6.24138E17	3.74146E16
0.3	6.20425E17	3.43104E16
0.36	6.14329E17	3.53152E16
0.42	6.159E17	3.51469E16
0.48	6.16173E17	3.35285E16
0.54	6.14048E17	3.3226E16
0.6	6.2224E17	3.07139E16
0.66	6.23712E17	2.85802E16
0.72	6.34164E17	3.16807E16
0.78	6.2953E17	3.44005E16
0.84	6.37414E17	3.70861E16
0.9	6.33438E17	3.44909E16
0.96	6.33695E17	3.07675E16
1.02	6.29131E17	3.59551E16
1.08	6.23353E17	3.48141E16
1.14	6.21841E17	3.1203E16
1.2	6.2633E17	3.39231E16
1.26	6.27641E17	3.53785E16
1.32	6.23485E17	3.27173E16
1.38	6.21858E17	2.82022E16
1.44	6.22743E17	2.96901E16
1.5	6.27311E17	3.304E16
1.56	6.30807E17	2.94614E16
1.62	6.33294E17	3.19588E16
1.68	6.38543E17	3.55812E16
1.74	6.37661E17	3.43405E16
1.8	6.43705E17	3.52181E16
1.86	6.32967E17	3.39876E16
1.92	6.44697E17	2.93414E16
1.98	6.41093E17	3.32026E16
2.04	6.34502E17	3.19673E16
2.1	6.2982E17	3.38447E16
2.16	6.25609E17	3.11957E16
2.22	6.2664E17	2.92303E16
2.28	6.31096E17	3.05137E16
2.34	6.27245E17	3.13608E16
2.4	6.25674E17	2.94412E16
2.46	6.24355E17	2.79507E16
2.52	6.30028E17	2.60521E16
2.58	6.29925E17	2.99925E16
2.64	6.28153E17	3.11659E16
2.7	6.25631E17	3.1059E16
2.76	6.24262E17	3.2496E16
2.82	6.23961E17	3.34369E16
2.88	6.20423E17	3.18252E16
2.94	6.22123E17	3.09628E16
3	6.20592E17	3.20762E16
3.06	6.31235E17	3.58082E16
3.12	6.35147E17	3.48488E16
3.18	6.41036E17	3.09645E16
3.24	6.29935E17	3.37938E16
3.3	6.30961E17	3.48412E16
3.36	6.33029E17	3.2263E16
3.42	6.3326E17	3.05037E16
3.48	6.36328E17	3.11272E16
3.54	6.32491E17	2.8714E16
3.6	6.38306E17	3.26083E16
3.66	6.36694E17	3.0743E16
3.72	6.43294E17	3.00219E16
3.78	6.44424E17	2.74656E16
3.84	6.48247E17	2.80031E16
3.9	6.42471E17	2.77937E16
3.96	6.4395E17	3.10777E16
4.02	6.41851E17	3.28641E16
4.08	6.47829E17	3.01137E16
4.14	6.52863E17	2.88455E16
4.2	6.61082E17	2.88317E16
4.26	6.59208E17	3.10659E16
4.32	6.63443E17	3.66772E16
4.38	6.56248E17	3.21174E16
4.44	6.47824E17	3.10713E16
4.5	6.56557E17	3.20152E16
4.56	6.41975E17	2.81136E16
4.62	6.46998E17	2.62864E16
4.68	6.45435E17	2.59105E16
4.74	6.4968E17	3.35707E16
4.8	6.46609E17	3.18393E16
4.86	6.44965E17	3.44936E16
4.92	6.40933E17	3.53067E16
4.98	6.40225E17	3.92145E16
5.04	6.32402E17	3.61906E16
5.1	6.46141E17	3.33314E16
5.16	6.2536E17	2.89888E16
5.22	6.42561E17	3.79957E16
5.28	6.3947E17	3.539E16
5.34	6.50517E17	4.02839E16
5.4	6.47178E17	3.84432E16
5.46	6.44578E17	4.12124E16
5.52	6.50743E17	3.99493E16
5.58	6.40735E17	3.69471E16
5.64	6.32222E17	3.57426E16
5.7	6.25896E17	3.48302E16
5.76	6.21109E17	3.52153E16
5.82	6.29091E17	4.27423E16
5.88	6.27948E17	3.58842E16
5.94	6.28122E17	3.94911E16
6	6.34896E17	4.04984E16
6.06	6.29257E17	4.09608E16
6.12	6.24561E17	4.17389E16
6.18	6.21265E17	4.3517E16
6.24	6.24887E17	4.05831E16
6.3	6.29122E17	3.70282E16
6.36	6.33178E17	3.78374E16
6.42	6.37478E17	3.95708E16
6.48	6.31509E17	4.08307E16
6.54	6.29948E17	3.98461E16
6.6	6.31822E17	4.28212E16
6.66	6.39113E17	3.99367E16
6.72	6.32078E17	4.22836E16
6.78	6.32752E17	4.05445E16
6.84	6.33226E17	4.39239E16
6.9	6.2003E17	4.0552E16
6.96	6.243E17	3.91897E16
7.02	6.2647E17	3.96022E16
7.08	6.25096E17	3.76217E16
7.14	6.24804E17	3.67314E16
7.2	6.27622E17	3.24792E16
7.26	6.29504E17	3.17229E16
7.32	6.32639E17	3.15487E16
7.38	6.30852E17	3.04733E16
7.44	6.26352E17	2.8275E16
7.5	6.29778E17	3.45242E16
7.56	6.24317E17	3.29781E16
7.62	6.2247E17	3.07533E16
7.68	6.25391E17	3.28275E16
7.74	6.27157E17	3.08022E16
7.8	6.27587E17	2.99655E16
7.86	6.2373E17	3.25552E16
